Place Name,Lattitude,Longitude,Place ID,Author,Rating,Comment,Time,Unnamed: 8,Unnamed: 9,Unnamed: 10,sentiment_score
Venice Carnival,45.434185,12.337817,,Tourist57664717290,3,"Disappointed by the general atmosphere
I thought it was more festive.
A lot of people everywhere
Little animation off put the walks of people in period costume, no music and information on little animation
But this does not detract from the charm of Venice!!
We stayed at the Antico Panama Hotel , very well located, very clean and in the Venetian style with views of a busy street
Plan a good budget because everything is expensive
Coffee and tea 12 euros ??
Monuments to visit absolutely, the Basilica , the Doge's Palace with the bridge of sighs and go on a Gondola ride (even if it is very expensive! 90 euros for 30mn)",Feb-25,English,Couples,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.9452
Venice Carnival,45.434185,12.337817,,Lucky580214,5,"Fantastic experience. Overwhelmed by a crowd of wonderful people, certainly educated at Oxforf, as soon as we arrive we find ourselves immersed in this joyful carnival atmosphere. We can't get where we want to go but we get carried away by the euphoria of the crowd. Let's discover what real fun means, between ladies with veils and cicisbees who seem to have arrived from the Sanremo festival. My wife laughs herself to death and promises me, as soon as possible, the same fate. In short, a unique and, definitely, unforgettable experience.",Jan-25,Italian,Couples,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.9834
Venice Carnival,45.434185,12.337817,,westy54,4,"There were certainly lots of costumed people walking about during the day time with a lot parading around St Marks Square, posing for photographs. One suspects that there were a lot of tourists amongst them with the locals more likely to attend one of the many evening functionsA colourful time of year.",Feb-24,English,Couples,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0
Venice Carnival,45.434185,12.337817,,Radu P?tru,4,Definitely an interesting experience! Carnival turns Venice into a celebration. Also great to visit Burano for artistic programs. Unique for participants and visitors. Downsides: crowds and weather; St Marks Square flooded several times.,Jan-24,English,Solo,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.8687
Venice Carnival,45.434185,12.337817,,Stephanie G,5,"Went in Feb 2023. Great experience. Recommend spending Carnivale weekend, starting in Viareggio then going to Venice. Only did a day trip; enough to see masks, costumes, shows in the square.",Feb-24,English,Friends,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.765
Venice Carnival,45.434185,12.337817,,Barbara S,5,"Water show is the highlight, different theme every year. Lots of attractions, costumed people, and the Casanova Tour available only during Carnival. Very exciting!",Feb-24,English,Family,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.8395
Venice Carnival,45.434185,12.337817,,OnderKokturk,5,Venice is a dream city; carnival time makes it even more beautiful. You can enjoy exploring the city starting from San Marco Square.,Feb-24,English,Family,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.8553
Venice Carnival,45.434185,12.337817,,tara49,5,"Cancelled twice due to unforseen circumstances but finally made it in February 2024.
The weather was kind on the day of our visit and the carnival was MAGICAL.
We were in awe of the work put into the individual costumes and the atmosphere was truly amazing.
If anyone is in doubt about visiting, do it.you will not be disappointed.
Would love to return in the future.",Feb-24,English,Couples,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.9684
Venice Carnival,45.434185,12.337817,,carolfranklyn,5,Best time ever. Went to photograph the carnival and was not disappointed. Masks were superb. People out from dawn to dusk. Already booked for 2025.,Feb-24,English,Family,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.8969
Venice Carnival,45.434185,12.337817,,sugapapa,4,"This is my third time in Venice, but my first time at the Carnival. The Venice Carnival is counted as one of the three biggest carnivals in the world. It is said that the 18th century festival, where people hide their identities by wearing gorgeous costumes and masks, was revived as an event in the late 20th century and continues to this day. There are about 3 million participants in total, and the city is crowded with tourists, with costumed gentlemen and ladies walking around St. Mark's Square in particular. Whether you go into the back alleys or out in the square, you will find groups and couples in elaborate costumes who will pose for you when you point your camera at them. Just looking at the costumes and masks is fun, and I enjoyed the carnival in the midst of the bustle, taking lots of photos. Although such commotion is not bad once in a while, it is wise to avoid the carnival season if you want to take your time sightseeing around Venice's sights.",Feb-23,English,Couples,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.9782
Venice Carnival,45.434185,12.337817,,Samuele b,5,The most beautiful carnival in Italy with all the Venetian-style masks. Piazza San Marco setting is beautiful.,Apr-23,English,Couples,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.855
Venice Carnival,45.434185,12.337817,,tony b,5,The carnival is part of Venices history. Enchanting atmosphere with masks worn by locals and tourists. Piazza San Marco is the highlight. Carnival is life!,Aug-23,English,Friends,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.126
Venice Carnival,45.434185,12.337817,,Mirjana D,5,In love with the city. Carnival felt like stepping into the 15th century. Amazing experience; will visit again.,Feb-23,English,Family,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.8885
Venice Carnival,45.434185,12.337817,,ginsengNewYork,5,"Venice is delightful all year. Carnival fun especially if you bring your own costume. Venice is unique, serene, historic, and architecturally stunning. Even crowded areas have charm.",Feb-22,English,,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.9371
Venice Carnival,45.434185,12.337817,,romanshorner,5,Carnival takes over nearly the whole city. Costumed people everywhere; music on different squares; bars host events. Must-see once in life. City crowded. Carnival was interrupted for 180 years (17981978).,Feb-20,English,,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,-0.296
Venice Carnival,45.434185,12.337817,,Viharsarkiak,5,"First visit, amazing! Well-organized program. Friendly people in costumes posing for photos all day. Strange but enjoyable mood. Want to return for a gondola ride.",Feb-20,English,Friends,https://www.tripadvisor.com/Attraction_Review-g187870-d8820179-Reviews-Carnevale_di_Venezia-Venice_Veneto.html,0.8268
Venice Carnival,45.4361,12.3294,,Arby1304,5,Every detail of our 4-day package was perfect. Magical atmosphere walking among stunning costumes. Costume hire was first-class. The Mascheranda Grand Ball at Palazzo Pisani Moretta was the highlight. Excellent hotel and outstanding personal service. A spectacular trip.,Feb-20,English,Couples,,0.9607
Venice Carnival,45.434185,12.337817,,Anna M,5,Even in huge crowds the atmosphere is amazing. St Marks Square offers entertainment day and night; gorgeous costumes everywhere and ongoing festivities.,Feb-20,English,Couples,,0.9432
Venice Carnival,45.434185,12.337817,,parisvisitor775,5,"Carnival dates shift yearly, so check in advance. Main activities in the Square and riverfront. Café Florian has the best costumes. Wonderful experience.",Feb-20,English,,,0.836
Venice Carnival,45.434185,12.337817,,Voirrey,5,Great day wandering around looking at beautiful costumes. Wander off main routes; cant get lost. Bring warm clothes for late afternoon.,Feb-20,English,Couples,,0.8225
Venice Carnival,45.434185,12.337817,,norman-cox,5,"Great experience. Get to the venue early (around 4 pm) because it gets packed. Wear warm clothing. If youre short, sit by the canal edge and dont move or youll lose your place.",Feb-20,English,Couples,,0.5106
Venice Carnival,45.434185,12.337817,,Luciano C.A.,5,Walk through Venice in historical costume; gondola ride; magnificent palaces; magical evening. Romantic and enchanting experience.,Feb-19,English,Couples,,0.765
Venice Carnival,45.434185,12.337817,,robfisher2015,5,Sixteen glorious days. Wore masks and tricorne hat. Costumes everywhere. Not too crowded as no cruise ships. Cold mornings but sunny days. No acqua alta. Will visit again.,Mar-19,English,Couples,,0.4404
Venice Carnival,45.434185,12.337817,,Andrei & Diana,5,Five magical days. Beautiful masks and mysterious atmosphere. Very crowded. Tips: bring your own costume (rentals are expensive).,Mar-19,English,,,0.5994
Venice Carnival,45.434185,12.337817,,IsabelTPE,5,One of the most exotic festivals. Stunning masks; circus acts and acrobats on the streets. Feels like stepping into historic Europe. Beautiful atmosphere. Includes Chinese portion in review.,Feb-19,English,Friends,,0.901
Venice Carnival,45.434185,12.337817,,Armando C,5,Carnival feels like centuries ago. Everyone in museum-quality outfits walking around masked and greeting each other.,Mar-19,English,Couples,,0.6249
Venice Carnival,45.434185,12.337817,,Donna B,5,"Water parades, mask competition, concerts; magical experience.",Mar-19,English,Couples,,0
Venice Carnival,45.434185,12.337817,,Mary B,5,Extravagant costumes; fantastic atmosphere; gorgeous weather.,Mar-19,English,Friends,,0.8225
Venice Carnival,45.434185,12.337817,,bfindysz,3,Underwhelming; best part was shopping near San Marco.,Mar-19,English,Couples,,0.6369
Venice Carnival,45.434185,12.337817,,Graham186314,5,Fantastic costumes and atmosphere; must-see.,Mar-19,English,Friends,,0.5574
Venice Carnival,45.434185,12.337817,,guitarman555,4,"Parade confusion; small opening, better flotilla next day.",Mar-19,English,Couples,,0.1779
Venice Carnival,45.434185,12.337817,,Al C,1,Overcrowded and stressful; tourist behavior ruins experience.,Feb-19,English,Couples,,-0.7351
Venice Carnival,45.434185,12.337817,,markb120,5,"Authentic Carnival; masks, parade, boats.",Feb-19,English,Family,,0
Venice Carnival,45.434185,12.337817,,DAVID L,5,Venetian masks and Carnival spirit felt all year.,Feb-19,English,Couples,,0.1779
Venice Carnival,45.434185,12.337817,,Éva P,5,Beautiful family memory; excellent service.,Jan-19,English,Family,,0.8225
Venice Carnival,45.434185,12.337817,,la_femme_gourmade,5,Joyful atmosphere; cold but lively; masquerade events in hotels.,Nov-18,English,Couples,,0.743
Italy,45.434185,12.337817,,Azin H,5,"for me it was completely like a dream to see people wearing those spectacular costumes, like you are walking in the history of art and theater!",Feb-18,English,Not specified,,0.7996
"Berlin, Germany",45.434185,12.337817,,Chris-Mandy L,1,"Was hoping for an experience of a life time, what we got was a harsh welcome from unfriendly crooks out to rip off every tourist and make sure you never return. They win, we will not return.",Feb-18,English,Not specified,,-0.0956
"London, UK",45.434185,12.337817,,Kashvili,5,"""It's February and Venice is alive with Carnevale. There are high spots like the Balls, the Grand opening and closing ceremonies - but I went with my camera to capture the spirit. People appear in full costume with/without masks as you wander through the streets and canals. Others capture this on cameras. There are photo shoots- very early in the morning - and it seems to be by word of mouth where other shoots take place. Most times it was fun but - amateurs pretending to be paparazzi saw a few scuffles break out!! ""Before breakfast ""I thought!! A lot of action takes place in St Mark's Square at night - the collonades are lit with cascades of light, there is a centre stage and everything is alive. It's very surreal, fantastic and I am.very glad I have experienced it. Maybe one year I shall take a costume, buy a mask and wander the streets to be photographed and adored!""",Feb-18,English,Friends,,0.9789
"Timisoara, Romania",45.434185,12.337817,,Elena Ciocan,5,"We went on the weekend with the Carnival opening. It was nice to see the people on the streets and we attended the opening canal parade. It was an incredible experience, would highly recommend it. I would recommend to get there a bit earlier, we arrived very late and it was a challenge to fond a spot to see the boats. For the morning parade we arrived earlier and it was perfect!",Feb-18,English,Family,,0.8974
"Palo Alto, CA",45.434185,12.337817,,natashacastro,5,"The Balls during Venice Carnival transports you to different times in history. The dresses, atmosphere, decor, food and beverage presentations , attractions and shows ... everything makes you have a unique experience filled with intense great sensations !!! Total bucket list to experience hunters ;-)",Feb-18,English,Business,,0.8433
"Gateshead, UK",45.434185,12.337817,,Clare S,5,"I visited during the week and it was busy but not wild busy as on a weekend. The atmosphere is always good whether sunshine or rain. People go to dress up in all variety of costume and it's best to expect the unexpected. I did both dressing up in costume I took with me to save money and people watching. The theme this year was Circus. The more quirky the costume or the bigger the costume grabs the attention of everyone else. There are people who wear masks with everyday clothes to traditional costumes to anything else you can think of. It's anytime of day or night people are dressed up and you simply can't see everyone. If you have any preconceptions of what people will be or should be wearing - that will be changed. I saw superhero's, birds, steampunk, traditional costumes, kimono's, historical figures - anything and everything. The big savings are deals on hotels, (I don't know if all 5 star hotels do this but they have a 'policy' of taking 50 euros a day out of your current account for hotel purchases. Where I stayed they classed it as nothing - not much money. So if you do stay at a five star hotel be prepared for them to ask for money up front for in house purchases despite the stay being paid for as they may not let you into the hotel room otherwise.) and I make my own outfit to take with me and was £130. The amount of times I wear it the cheaper it is so for me say two occasions works out at £65 a wear. I went to the theatre and party galleon cruise. The best dressed competition is free and wore my dress then, plus the party galleon cruise. Other than that didn't have any more pennies for other expensive events. The ateliers charge 300 euros to hire an outfit so factor that in when booking an event - so say 250 euro for an event plus your outfit hire of 300 euros for each event if not making an outfit makes it more expensive. The best time to go is more during the week and avoid the weekends as it is uber busy, plus more expensive in hotels. The more people that do dress up the better it is for everyone for the atmosphere. The stage in St Mark's Square was playing music on a night and had the lights going to. If dressing up or seeing a quirky costume doesn't make you smile and make you happy well. I purchased a venizia unica card and tailor made it to include La fenice tour (10 euros), St Marks Sq museums, alilaguna ferry to airport, waterbus pass for 24 hours. It's good value to tailor make your own card to your own needs. If you need to get a water taxi only do so if there is a real need as they are expensive. The waterbus pass is ideal and good for sightseeing and resting your tired feet too. If you wish to have your photo taken in costume you can hire from an atelier and I think it went up to 90 euros. There are other companies but are more expensive too. I just did selfies or got someone to take my photo while in costume. Watch out for guys handing out 'free' roses please don't take them as they are not free and some people that pose with you in costume but want money or they try take your camera off you. Most don't do that including myself who was in costume but someone tried to do that to me so it's just to avoid any problems. I do love and enjoy Venice but felt this time my attitude towards money and Venice's attitude towards money are two different things. There is a level of money Venice is used to and comes to expect it a bit to easy I would say. I saved for three years, made my dress to go etc. A lot of work has gone into my holiday for my custom not to be valued maybe taken for granted. I would just love a happy medium. You can go through uber lots of money to come to Venice but this is if you have plenty. Just think of your budget and don't look through rose tinted glasses so much. If you have lots of money they fuss over you and it's seen in the expensive events. It is lovely to go and see a different way of living. I always think of staying near where an event or ball is within easy walking distance to avoid water taxis or getting lost in the labyrinth of streets late at night.",Feb-18,English,Solo,,0.9988
"Magdeburg, Germany",45.434185,12.337817,,Alessandro-Pietro,5,"I was a bit sceptical about travelling to Venice during the carnival. After only one minute at San Marco I changed my mind. The masks and costumes were amazing as well as mysterious. The City of Venice is the best spot for the masked people to put in scene. They fit in perfectly in the mediaval piazzas and stimulate a lot the imagination. Masked people were not exclusively venetians but french, americans, british and germans as well. They delighted all the enthusiastic spectators, who took a lot of pictures and created a special atmosphere in a very special city.",Feb-18,English,Family,,0.983
"Alberton, South Africa",45.434185,12.337817,,AndrissaFerreira,4,"Without knowing it, we found ourselves in Venice for the launch of Carnivale! Locals and tourists alike don fabulous masks to walk the streets and there are many costumed revelers everywhere. Many of the artisanal mask makers can be seen finishing their lovely items deep into the night. An old tradition which will hopefully never cease. The Grand Canal is taken over by numerous rowboats decorated in a variety of themes. From a giant rat to a tango gondola - music, colour and the best of Venetian tradition.",Feb-18,English,Couples,,0.9171
,45.434185,12.337817,,Julien K,5,"Went the second time this year to the carnival of Venice. Last time, visited La Festa della Marie, which was really great. This time went on the first weekend of the carnival for La Festa Veneziana sull acqua. This is the more traditional event for the locals and happens mainly along the Cannaregio Canal. Be there at least 1.5 hours before it starts, because people will line up and you see it best if you are in the front row. First part is in the evening with boats, costumes & light, second part before lunch with a big boat parade on the Canal Grande, ending in Cannaregio Canal.",Feb-18,English,Not specified,,0.8622
"Zurich, Switzerland",45.434185,12.337817,,ATomas,5,That was an experience for an life time . I have visited Venice on first week of Feb and on the first day it was raining badly .Still it didn't spoil the fun .I will say it was the best experience in all venice trip :),Feb-18,English,Friends,,-0.1536
"Burton upon Trent, UK",45.434185,12.337817,,Mikey1214,2,"We spent a week at the Carnival which was excellent. Daily entertainment on the large stage from Dancing, musicians, circus performers, twice daily costume/mask parades and music events in the evening all helped with the happy atmosphere. Many people were in costume more wearing masks. We took our own costumes as hiring can be quite expensive. We were told we would probably be stopped ,but did not realise the scale of people wanting to have photographs taken with us. We were happily surprised. We didn't go to any of the Carnival Balls and Dinners as, again you needed a larger money budget. We had looked into attending and some of the venues, also, were out of the main area of Venice and some of the comments regarding the food weren't good. The final day of the Carnival was to a packed St. Mark's Square with the flying of the huge flag from the stage area up to the top of the tower. If you get the chance do go and if possible dress up, you will enjoy the experience even more.",Feb-18,English,Not specified,,0.965
"Bangkok, Thailand",45.434185,12.337817,,vitu16,0,"This is my second time in Venice. I think Venice is a tourist trap place. But when they have carnival ... its cool! Especially if you like to take photos, portrait or even street. You will get lot of shots there. Things that need to know is need to see calendar and events, date first and manage yr time, advance booking for long will help a lots.",Feb-18,English,Solo,,0.8686
"Rancho Mirage, CA",45.434185,12.337817,,Rider123,0,"Trying to get to most important world carnivals, Venice was a must and didn't disappoint. This celebration is all about stand and model, why not in the country that invented it. Walk the streets and snap the photos and take in the wonder that is Venice.",Feb-18,English,Not specified,,0.5189
"Enfield, UK",45.434185,12.337817,,Dee L,1,"A magnificent, colourful, pageant of surreal characters, brightening the square and alleyways of Venice with their eclectic mix of masks and costume; at one moment chatting, in the next posing as if they had been born a la mode; a wildly, colourful collection of sights that you never get tired of photographing. If you can dress up, do so, even in a mask and cloak, you feel enveloped in the whole adventure of it all. I loved every moment in this beautiful city and will definitely go back in costume one day soon. Something to be experienced and not missed.",Feb-18,English,Not specified,,0.973
"Chrudim, Czech Republic",45.434185,12.337817,,PavlaPavla,1,"Carnival of Venice it's definitely worth visiting. Of course, there are thousands and thousands tourists, almost every place in the town is full of people, but there is a very special atmosphere too...and many breathtaking masks everywhere. When I arrived in Venice, it was rainy early morning. Almost no one was on St. Marcus Square and in near area. Yes, because it was raining, there were not almost any masks in that time too. :-) But it changed in few hours, when the rain stopped. Everywhere appeared people dressed in beautiful masks. I felt like in a fairy tale. Sometimes it was really difficult to take a picture of a mask, because everybody wanted to take pictures of those amazing costumes. There was a parade too. Approximately 100 people dressed in costumes went to the St. Marcus Square. There were drummers, people with flags, beautiful ladies in blue dresses. There was the drummers show too. You could see everything on a huge screen. It was the best time for taking pictures of masks during this parade, because a lot of people watched it and it was not so crowded around the masks.",Feb-18,English,Solo,,0.9905
"Tel Aviv, Israel",45.434185,12.337817,,Ron A,0,"It is a big disappointment to find that the city of Venice, which is based on truism, cannot be able to organize a normal access to the main carnival opening event that took place on the night of January 27, 2018. Most of the people that came to Venice especially for this event, found themselves struggling to find a way to the Rio di Cannaregio, pushing between thousands of people either trying to reach the event or leaving the scene area, without being able to see anything. So, if you have some thoughts visiting this kind of event, think again. ? Especially if you have kids! it was too crowded and risky. The policemen stood helpless, smoking cigarettes instead of helping mothers with children or adults that almost couldn't breathe. In conclusion, it was a traumatic event and after almost 4 hours we didn't even reach any point along the canal (less than 1 km).",Jan-18,English,Family,,-0.9098
"Tucson, AZ",45.434185,12.337817,,KingFrog1,0,"This is the first parade show of Carnival in Venice....We went 1 hour before the show. It was so crowded people were turned away. Police had a hard time holding the lines back. There were so many people, crowds were at a near standstill on Lista di Spagna. We thought about waiting for the 2nd show at 8pm but found out that people were directed to go to the train station to get in through 3 access ways there. The crowd was backed up at least 0.1 mile (past Hotel Principe) trying to get in to a small segment of water way. The street was filled with people heading to the train station, with only a single file line of people heading in the opposite direction. There was too much media and not enough room, and not enough organization to indicate access locations. We realized we were not going to make the 2nd show and this was at 6:20 2pm. Too many people, not enough show... strike that...no show. Attached are pics of the crowd and a quick shot over the blockade fence on the bridge where the police made everyone move along....I dread tomorrows part 2 show....",Jan-18,English,Friends,,-0.5416
,45.434185,12.337817,,Sara D,1,"When we arrived at this stunning place, little did we know this city would win our hearts in no time. The train station was crowded with people from all over the world, but we easily got to the centre of the city and, most essentially, to the main location of the event. After purchasing the citys map at the train station, it took us about half an hour to get to St. Marcus Square. While heading to our destination, we were simply overwhelmed by the ancient monuments and the festive atmosphere the Venetians created to make the carnival unforgettable. Having reached the square, our attention was captured by a high-wire artist who was flamboyantly dressed. When the music started, he flew above our heads and crossed the whole square; this performance is known as: Il volo dellangelo (The flight of the angel). We were amazed by the show and couldnt take our eyes off the elaborated masks surrounding us. People wore them in different sizes and colours and transmitted the feeling of being thrown back in time. The dressed-up men and women danced and acted across the city with their outstanding costumes. Even if Venice was crowded with tourists and all kinds of languages were spoken, we still could live our own fairy-tale thanks to its surreal atmosphere enriched by Italians and their culture.",Feb-17,English,Friends,,0.9829
"Blainville, Canada",45.434185,12.337817,,Stefano F,0,Went with my girlfriend and it was a magical experience! It is cultural and romantic. I suggest booking parties to attend like one on a boat and/or hotel events so that you may dress up and experience amazing food and performances! Buy your own handmade masks from the authentic shops! An experience you must do at least once in your life!,Jan-17,English,Couples,,0.9164
"Newport, UK",45.434185,12.337817,,bluegwladys,0,"Venice is a magical city at the best of times, but if you can visit during Carnevale, then make sure you go! Many people choose to take part in the daily costume competition in St Mark's Square but you can still soak up the atmosphere around the city without being part of this, turning a corner and encountering people in full regalia. Events are ongoing over two weeks so it's worth checking what captures your interest the most and planning your trip to include it. The opening ceremony on the Cannaregio canal is a real spectacle and the ballad of the masks, a parade through the streets from Dorsoduro to San Marco is great entertainment too!",Feb-17,English,Couples,,0.9728
Venice Carnival,45.434185,12.337817,,Clare S,1,I went to the carnival in 2015 and will be returning next year. I am doing this on a budget and also as an amateur photographer. I make my own costume as it's cheaper than hiring and will be going to a couple of events (the cheaper ones) [truncated],"April 18, 2017",en,Solo,,0
Venice Carnival,45.434185,12.337817,,Vale S,0,"There is no need to join parties or events, the entire Venice celebrates the Carnavale. Wear a costume (no need to spend a fortune renting one), go out and enjoy! For photography lovers, it's the best time to go to Venice, but beware, it's very crowded [truncated]","March 27, 2017",en,Couples,,0.8553
Venice Carnival,45.434185,12.337817,,MissRollaboard,1,"The historical costumes--and fantastical variations on them--are my favorite. It's entertaining to see costumed people in the streets, but I suspect the private balls are another order of being [truncated]","March 26, 2017",en,Couples,,0.2846
Venice Carnival,45.434185,12.337817,,mendi62,0,"It is not a carnival of big parades of groups or schools but a cheerful carnival of masks and costumes showed by singles, couples and small teams [truncated]","March 18, 2017",en,Couples,,0.6956
Venice,45.434185,12.337817,,daswitzer2017,0,"My mom and I visited Venice for two nights during Carnival and it was the highlight of our Italy trip! Venice itself was wonderful, but the costumes, masks and lively atmosphere of Carnival made it magical. We traveled with only carryons so didn't have full costumes, however, we paired home-made black satin capes with gorgeous feather masks and joined in the fun. The (free) costume action is centred at St Mark's square where you can find elaborately costumed Carnival-goers happy to pose for pictures at all hours. I got the best photos early in the morning (think 7-8am) before the crowds built up. We had a wonderful time, and are already thinking about going back for another Carnival! Be aware that Carnival attracts lots of visitors, so be sure to book accommodation in advance and be prepared for high season prices.","Mar 3, 2017",en,Friends,Link,0.993
Venice,45.434185,12.337817,,lcharette2016,0,"We just spent 3 days in Venice for the Carnival and absolutely loved it. Many people walk around costumed or masked. Some of the costumes are very elaborate. We had brought costumes and wigs from home and bought our masks in Venice. We went to dinner fully costumed. Was so much fun! If you are to go during Carnival, do make a point of finding/renting a costume. You become part of the entertainment. If you can, avoid Carnival Sundays. All other days are fine, but Sundays during Carnival, Venice gets packed with people who come over only for the day: it gets difficult to walk around the main squares and attractions. The other days are not an issue at all. We went to a ball - Casanova at the Luna hotel. For the price you pay, you would expect great food, wine and entertainment. They were ok at best. The dancing however was a lot of fun. We found it difficult to find reviews on the various Venice balls. The few reviews we read pretty much all said the same : food and wine aren't great, but dancing is fun. Next time, we will simply purchase tickets for dancing at one of the balls.","Feb 27, 2017",en,Couples,Link,0.9923
Venice,45.434185,12.337817,,AL12345678,0,"The Carnival of Venice is a unique opportunity to see people wearing elaborate costumes and masks, some of which are really fancy and elaborate. Nevertheless, if it is your first visit to Venice the carnival season may not be the best option due to the huge crowds it attracts and to the inability to explore the city at leisure. Moreover, apart from the fact that there are many masked people wearing intricate costumes, the events organised by the city are really badly organised - for example, for the Feste delle Marie, the procession not only did not depart on time, but many of the participants in the procession were left behind at the starting point and later, when they realised what happened, the organisers sent a guy who began shouting to those people to come along! For the transportation, during the peak weekend (18-19 Feb) it was impossible to board the vaporettos from the station due to overcrowding, although there were additional boats running. I suppose that for tickets that cost 7.50 euros one way one could at least expect to be able to board in a reasonable time. In spite these organisational limitations, the Carnival in Venice is a great spectacle!","Feb 27, 2017",en,Friends,Link,0.274
Venice,45.434185,12.337817,,Angela B,0,To visit Venice anytime is an experience of a lifetime. If you visit during carnival it makes it even more special. Just moving around the city you see costume and mask clad revellers. They have slightly spooky look but are fascinating to watch. They will pose for you to take photographs at every opportunity. They are especially around the St Mark's square area. Confetti and streamers on the floor everywhere add to this beautiful city's charm. A must see city and a must see event.,"Feb 25, 2017",en,-,Link,0.9699
Venice,45.434185,12.337817,,Club0-14,0,"We 'accidentally travelled to Venice during Carnevale and on arriving at our hotel and dumping our bags went out for a walk. In about a mile we saw mimes, jugglers, fire-eaters, acrobats and costumed actors. Unbelievably intricate costumes and masks are worn by people from all over the world with characters looking like medieval royalty mingling with the cast of Mad Max.","Feb 25, 2017",en,Family,Link,-0.6915
Venice,45.434185,12.337817,,Jill M,0,"People wear the most wonderful costumes and masks in the streets, posing for photos. The whole carnival atmosphere is just lovely. I'm so glad we were in Venice then.","Feb 24, 2017",en,-,Link,0.9019
Venice,45.434185,12.337817,,jacklynnewine,0,"An unmissable Carnival of street theatre, masks, costumes, just unforgettable! Sweet treat of Fratelli Venizia (similar to doughnut) irresistible!","Feb 24, 2017",en,-,Link,0.8264
Venice,45.434185,12.337817,,SaltPepperAndSpice,1,"We spent the day in Venice on Tuesday, travelling by train from Verona. We bought a days ticket for the water bus and buzzed up and down the Grand Canal walking through to the Lagoon side and then caught the vaporetta to St Marks Square where we wandered about watching the various masked and costumed couples who posed happily for photos. Our two teenagers and 10 year old all wanted masks and were intrigued by the spectacle and it was spectacular. We were there during the day and the crowds were actually sparse. It was a great day.","Feb 23, 2017",en,Family,Link,0.8934
Venice,45.434185,12.337817,,KevLes41,0,Weather is a little cooler but no cruise hoards! Every corner you walk around there are new and spectacular costumes - take part as well and wander the streets in your own mask or costume - great fun and lovely atmosphere.,"Feb 23, 2017",en,-,Link,0.9574
Venice,45.434185,12.337817,,ViaVolta,0,"We have stayed 2 nights in Venice. Beautiful, until this morning. Opening of the carnival. I don't know where the people came from. It was nice and quiet the past days but this morning loads of people. All with selfie sticks... The costumes are very nice so are the masks. But it is getting a bit ""cheap"". With cheap material costumes and plastic masks. It would be nice if they could keep the authentic tradition with nice costumes. The weather was beautiful, sunny and warm. I enjoyed the parade of the costumes.","Feb 23, 2017",en,Couples,Link,0.9853
Venice,45.434185,12.337817,,Christelle E,0,"The Venice Carnival opening 2017 featured a show on the water, where inflatable objects and people representing Life and Nature paraded through the Canale.","Feb 13, 2017",en,Friends,Link,0
Venice,45.434185,12.337817,,ITRT,0,"During our walking tour, I wondered why there were so many shops selling masks. Our guide said masks were part of a centuries-old tradition of Venice. The masks are usually worn during the Carnival of Venice. The masks allowed the lower and upper classes to mingle. Early masks were plain while most of the masks today feature bright colors and the use of Baroque-style decorations. We were not there during Carnivale but I understand it is quite a celebration.","Oct 29, 2016",en,-,Link,-0.0644
